NOME,ANO,FASE,IAA,IAN,IDA,IDADE,IEG,INDE,INGRESSANTE,IPP,IPS,IPV,PEDRA
ALUNO-238,2022,3,8.8,5.0,5.1,14.0,6.4,6.331,0,0.0,5.0,7.208,ÁGATA
ALUNO-239,2022,3,0.0,5.0,3.7,15.0,3.7,4.572,0,0.0,7.5,5.958,QUARTZO
ALUNO-240,2022,3,7.1,10.0,4.7,13.0,8.1,6.943,0,0.0,5.0,7.042,ÁGATA
ALUNO-241,2022,3,10.0,5.0,7.7,14.0,10.0,8.468,0,0.0,7.5,9.125,TOPÁZIO
ALUNO-242,2022,3,9.6,10.0,8.2,13.0,9.7,8.673,0,0.0,5.6,8.708,TOPÁZIO
ALUNO-243,2022,3,7.1,5.0,6.0,15.0,8.7,6.982,1,0.0,5.0,7.875,ÁGATA
ALUNO-244,2022,3,7.5,10.0,7.8,12.0,9.4,8.51,0,0.0,6.3,9.208,TOPÁZIO
ALUNO-245,2022,3,10.0,5.0,8.4,14.0,9.9,8.656,0,0.0,7.5,9.25,TOPÁZIO
ALUNO-246,2022,3,8.3,10.0,7.6,13.0,9.4,8.639,1,0.0,7.5,9.167,TOPÁZIO
ALUNO-247,2022,3,8.3,10.0,5.8,13.0,8.2,7.72,0,0.0,7.5,7.875,AMETISTA
ALUNO-248,2022,3,9.2,10.0,5.2,13.0,7.6,7.429,1,0.0,7.5,7.292,AMETISTA
ALUNO-249,2022,3,6.7,5.0,2.9,14.0,7.4,5.097,0,0.0,5.0,4.292,QUARTZO
ALUNO-250,2022,3,8.3,10.0,6.6,12.0,8.6,7.958,1,0.0,7.5,7.625,AMETISTA
ALUNO-251,2022,3,10.0,5.0,6.3,15.0,8.1,7.022,0,0.0,5.6,6.625,ÁGATA
ALUNO-252,2022,3,9.2,5.0,0.9,14.0,2.8,4.277,0,0.0,7.5,3.875,QUARTZO
ALUNO-253,2022,3,9.2,5.0,1.8,15.0,3.6,4.312,0,0.0,5.0,3.75,QUARTZO
ALUNO-254,2022,3,10.0,5.0,5.3,14.0,7.4,6.715,0,0.0,5.6,6.917,ÁGATA
ALUNO-255,2022,3,7.5,5.0,1.3,14.0,3.8,4.563,0,0.0,5.0,5.542,QUARTZO
ALUNO-256,2022,3,8.8,10.0,5.2,12.0,8.5,7.192,0,0.0,5.0,6.708,AMETISTA
ALUNO-257,2022,3,0.0,5.0,3.6,14.0,6.4,5.149,0,0.0,5.6,6.708,QUARTZO
ALUNO-258,2022,3,10.0,10.0,4.8,12.0,7.3,6.926,0,0.0,5.6,6.125,ÁGATA
ALUNO-259,2022,3,8.8,2.5,0.9,16.0,2.9,4.182,0,0.0,7.5,4.625,QUARTZO
ALUNO-260,2022,3,10.0,10.0,5.0,13.0,8.2,7.44,0,0.0,7.5,6.458,AMETISTA
ALUNO-261,2022,3,8.8,5.0,5.8,14.0,7.2,6.763,0,0.0,5.6,7.042,ÁGATA
ALUNO-262,2022,3,0.0,5.0,3.4,15.0,5.8,4.786,0,0.0,5.6,5.625,QUARTZO
ALUNO-263,2022,3,5.8,5.0,3.7,15.0,5.6,5.319,0,0.0,7.5,4.417,QUARTZO
ALUNO-264,2022,3,10.0,5.0,5.8,15.0,9.2,7.087,1,0.0,5.6,6.625,AMETISTA
ALUNO-265,2022,3,8.3,10.0,6.9,13.0,7.7,7.926,0,0.0,7.5,7.917,AMETISTA
ALUNO-266,2022,3,7.5,2.5,6.0,16.0,5.8,5.987,0,0.0,5.6,6.583,QUARTZO
ALUNO-267,2022,3,10.0,5.0,3.3,15.0,7.4,6.012,0,0.0,5.0,6.292,ÁGATA
ALUNO-268,2022,3,9.2,5.0,5.7,14.0,6.7,6.695,0,0.0,6.3,7.208,ÁGATA
ALUNO-269,2022,3,9.2,10.0,8.9,13.0,8.6,8.231,1,0.0,6.3,7.25,TOPÁZIO
ALUNO-270,2022,3,8.3,10.0,7.9,13.0,8.4,8.226,0,0.0,6.9,8.125,TOPÁZIO
ALUNO-271,2022,3,9.2,5.0,7.1,15.0,8.5,7.255,1,0.0,5.6,6.958,AMETISTA
ALUNO-272,2022,3,9.2,5.0,5.1,14.0,5.7,6.361,0,0.0,7.5,6.417,ÁGATA
ALUNO-273,2022,3,9.2,5.0,3.0,14.0,5.3,5.679,0,0.0,7.5,5.833,QUARTZO
ALUNO-274,2022,3,7.9,10.0,8.1,11.0,8.3,7.946,0,0.0,7.5,7.0,AMETISTA
ALUNO-275,2022,3,9.6,5.0,4.6,15.0,6.9,6.665,0,0.0,7.5,6.667,ÁGATA
ALUNO-276,2022,3,7.1,5.0,4.3,14.0,5.7,5.527,0,0.0,5.6,5.125,QUARTZO
ALUNO-277,2022,3,7.1,5.0,7.4,14.0,8.8,7.411,0,0.0,7.5,7.208,AMETISTA
ALUNO-278,2022,3,8.8,10.0,6.0,12.0,9.2,7.741,0,0.0,5.6,7.417,AMETISTA
ALUNO-279,2022,3,9.2,10.0,9.1,13.0,9.9,8.815,0,0.0,6.3,8.208,TOPÁZIO
ALUNO-280,2022,3,7.5,10.0,7.1,13.0,9.2,8.046,0,0.0,7.5,7.333,AMETISTA
ALUNO-281,2022,3,6.7,10.0,5.9,13.0,6.9,6.806,0,0.0,7.5,5.625,ÁGATA
ALUNO-282,2022,3,8.8,10.0,4.0,13.0,6.8,6.618,0,0.0,7.5,5.625,ÁGATA
ALUNO-283,2022,3,9.6,5.0,5.6,14.0,8.8,7.131,0,0.0,7.5,6.625,AMETISTA
ALUNO-284,2022,3,6.7,10.0,3.8,13.0,5.1,5.939,1,0.0,5.6,5.958,QUARTZO
ALUNO-285,2022,3,9.2,2.5,2.8,16.0,4.1,5.063,0,0.0,7.5,5.75,QUARTZO
ALUNO-286,2022,3,7.1,5.0,3.0,15.0,5.8,5.424,1,0.0,6.3,5.625,QUARTZO
ALUNO-287,2022,3,7.9,2.5,1.1,17.0,3.4,3.7,1,0.0,5.0,4.292,QUARTZO
ALUNO-288,2022,3,0.0,2.5,0.0,16.0,5.6,4.097,1,0.0,6.3,6.833,QUARTZO
ALUNO-289,2022,3,0.0,5.0,6.8,14.0,7.8,6.236,0,0.0,6.3,7.25,ÁGATA
ALUNO-290,2022,3,10.0,2.5,1.7,17.0,3.9,4.929,1,0.0,6.3,6.042,QUARTZO
ALUNO-291,2022,3,8.3,10.0,8.0,13.0,8.2,8.122,1,0.0,6.9,7.792,TOPÁZIO
ALUNO-292,2022,3,7.9,2.5,1.8,16.0,3.7,4.837,1,0.0,7.5,6.292,QUARTZO
ALUNO-293,2022,3,8.8,10.0,2.3,13.0,2.9,4.875,1,0.0,7.5,3.333,QUARTZO
ALUNO-294,2022,3,9.6,2.5,0.0,18.0,5.8,5.031,1,0.0,7.5,5.917,QUARTZO
ALUNO-295,2022,3,7.9,5.0,6.9,14.0,8.0,7.305,1,0.0,7.5,7.375,AMETISTA
ALUNO-296,2022,3,8.8,5.0,2.8,15.0,3.6,4.665,1,0.0,7.5,3.833,QUARTZO
ALUNO-297,2022,3,7.1,10.0,6.6,13.0,7.9,7.478,1,0.0,6.3,7.417,AMETISTA
ALUNO-298,2022,3,9.2,10.0,5.2,13.0,6.3,6.409,0,0.0,5.6,5.417,ÁGATA
ALUNO-299,2022,3,7.1,10.0,6.8,13.0,8.2,7.278,0,0.0,5.0,6.708,AMETISTA
ALUNO-300,2022,3,5.4,5.0,3.1,14.0,6.9,5.557,1,0.0,6.3,5.875,QUARTZO
ALUNO-301,2022,3,8.8,10.0,6.3,13.0,5.8,6.802,0,0.0,5.6,6.042,ÁGATA
ALUNO-302,2022,3,9.2,2.5,4.8,16.0,7.7,6.334,1,0.0,6.9,6.208,ÁGATA
ALUNO-303,2022,3,7.5,5.0,3.9,14.0,7.2,6.03,0,0.0,7.5,5.375,ÁGATA
ALUNO-304,2022,3,8.8,5.0,4.3,15.0,7.7,6.355,0,0.0,7.5,5.542,ÁGATA
ALUNO-305,2022,3,7.9,5.0,4.8,14.0,6.6,6.058,0,0.0,7.5,5.208,ÁGATA
ALUNO-306,2022,3,8.3,5.0,5.2,14.0,6.8,6.427,0,0.0,7.5,5.958,ÁGATA
ALUNO-307,2022,3,5.4,5.0,2.5,14.0,4.5,4.733,1,0.0,7.5,4.708,QUARTZO
ALUNO-308,2022,3,7.9,10.0,5.0,13.0,7.4,6.93,0,0.0,6.9,6.167,ÁGATA
ALUNO-309,2022,3,9.2,5.0,6.5,14.0,5.2,6.151,1,0.0,7.5,5.083,ÁGATA
ALUNO-310,2022,3,7.9,5.0,4.5,15.0,7.5,6.4,1,0.0,7.5,6.0,ÁGATA
ALUNO-311,2022,3,7.9,2.5,5.2,16.0,5.6,5.652,1,0.0,5.0,6.222,QUARTZO
ALUNO-312,2022,3,9.6,10.0,5.2,13.0,8.1,7.339,1,0.0,7.5,6.167,AMETISTA
ALUNO-313,2022,3,7.5,5.0,4.1,14.0,7.0,5.8,1,0.0,5.0,5.889,QUARTZO
ALUNO-314,2022,3,5.4,10.0,5.3,13.0,5.4,6.1,1,0.0,5.0,6.0,ÁGATA
ALUNO-315,2022,3,6.7,10.0,3.0,13.0,5.1,5.672,1,0.0,7.5,5.056,QUARTZO
ALUNO-316,2022,3,10.0,5.0,6.1,14.0,10.0,7.889,1,0.0,6.9,8.389,AMETISTA
ALUNO-317,2022,3,8.8,10.0,6.8,13.0,5.6,7.04,0,0.0,7.5,5.944,AMETISTA
ALUNO-318,2022,3,8.3,5.0,5.8,14.0,6.9,6.527,0,0.0,6.9,6.111,ÁGATA
ALUNO-319,2022,3,9.2,10.0,5.2,13.0,7.7,7.448,1,0.0,7.5,7.5,AMETISTA
ALUNO-320,2022,3,8.8,5.0,6.4,14.0,10.0,7.897,1,0.0,6.9,8.667,AMETISTA
ALUNO-321,2022,3,9.2,10.0,5.2,12.0,9.1,7.792,1,0.0,5.6,8.278,AMETISTA
ALUNO-322,2022,3,7.1,10.0,4.7,13.0,8.1,6.859,1,0.0,5.0,6.778,ÁGATA
ALUNO-323,2022,3,9.2,10.0,3.4,13.0,7.3,6.86,1,0.0,7.5,6.611,ÁGATA
ALUNO-324,2022,2,10.0,10.0,6.8,10.0,9.3,8.27,1,0.0,6.9,8.611,TOPÁZIO
ALUNO-325,2022,2,9.5,10.0,6.0,10.0,6.8,7.619,1,0.0,7.5,8.444,AMETISTA
ALUNO-326,2022,2,10.0,5.0,9.0,12.0,9.7,8.22,1,0.0,5.0,8.944,TOPÁZIO
ALUNO-327,2022,2,8.5,10.0,2.8,11.0,8.8,6.986,0,0.0,7.5,7.333,ÁGATA
ALUNO-328,2022,2,10.0,5.0,5.3,12.0,7.0,6.823,0,0.0,7.5,7.5,ÁGATA
ALUNO-329,2022,2,7.4,10.0,5.0,11.0,6.9,6.313,0,0.0,4.4,5.778,ÁGATA
ALUNO-330,2022,2,9.5,5.0,2.5,14.0,8.8,6.446,0,0.0,7.5,7.056,ÁGATA
ALUNO-331,2022,2,9.0,5.0,3.7,12.0,8.7,6.636,0,0.0,7.5,6.944,ÁGATA
ALUNO-332,2022,2,9.5,5.0,7.5,13.0,9.0,7.883,0,0.0,8.1,8.5,AMETISTA
ALUNO-333,2022,2,8.0,5.0,2.9,14.0,5.8,5.249,0,0.0,3.8,6.722,QUARTZO
ALUNO-334,2022,2,6.9,10.0,8.0,11.0,9.2,7.961,0,0.0,4.4,8.722,AMETISTA
ALUNO-335,2022,2,9.5,10.0,7.4,10.0,9.4,7.902,1,0.0,7.5,6.833,AMETISTA
ALUNO-336,2022,2,9.5,5.0,5.1,13.0,8.5,6.787,0,0.0,4.4,7.889,ÁGATA
ALUNO-337,2022,2,10.0,10.0,5.8,11.0,9.3,7.914,1,0.0,7.5,7.611,AMETISTA
ALUNO-338,2022,2,8.5,5.0,5.8,12.0,7.3,6.837,0,0.0,7.5,7.611,ÁGATA
ALUNO-339,2022,2,6.9,10.0,8.1,11.0,9.9,8.488,0,0.0,7.5,8.889,TOPÁZIO
ALUNO-340,2022,2,9.0,10.0,6.5,11.0,8.2,7.721,0,0.0,7.5,7.667,AMETISTA
ALUNO-341,2022,2,8.0,5.0,5.8,12.0,7.7,6.854,1,0.0,7.5,7.5,ÁGATA
ALUNO-342,2022,2,9.0,5.0,6.6,14.0,6.7,6.941,0,0.0,7.5,7.5,ÁGATA
ALUNO-343,2022,2,9.5,5.0,5.9,14.0,7.4,6.9,0,0.0,7.5,7.167,ÁGATA
ALUNO-344,2022,2,8.5,10.0,4.5,11.0,8.3,7.263,0,0.0,7.5,7.5,AMETISTA
ALUNO-345,2022,2,9.5,5.0,3.6,13.0,5.4,5.75,0,0.0,5.6,6.667,QUARTZO
ALUNO-346,2022,2,10.0,10.0,7.0,10.0,9.1,8.143,1,0.0,7.5,7.889,TOPÁZIO
ALUNO-347,2022,2,9.0,5.0,8.5,12.0,10.0,7.908,0,0.0,5.6,8.0,AMETISTA
ALUNO-348,2022,2,9.0,5.0,1.8,12.0,8.7,5.864,1,0.0,7.5,5.833,QUARTZO
ALUNO-349,2022,2,9.5,5.0,3.7,12.0,7.7,5.658,0,0.0,7.5,3.944,QUARTZO
ALUNO-350,2022,2,10.0,10.0,6.5,11.0,8.8,8.206,1,0.0,7.5,8.611,TOPÁZIO
ALUNO-351,2022,2,9.0,5.0,4.0,14.0,7.2,6.622,1,0.0,7.5,8.111,ÁGATA
ALUNO-352,2022,2,9.0,10.0,7.0,11.0,8.1,7.834,0,0.0,5.6,8.389,AMETISTA
ALUNO-353,2022,2,7.0,10.0,7.5,11.0,10.0,8.264,1,0.0,7.5,8.444,TOPÁZIO
ALUNO-354,2022,2,8.5,5.0,4.5,13.0,4.3,5.858,0,0.0,7.5,7.333,QUARTZO
ALUNO-355,2022,2,5.8,5.0,4.5,12.0,5.0,5.379,0,0.0,7.5,6.056,QUARTZO
ALUNO-356,2022,2,10.0,5.0,4.6,12.0,8.4,6.69,0,0.0,5.0,8.278,ÁGATA
ALUNO-357,2022,2,8.0,5.0,8.5,12.0,9.6,7.836,1,0.0,7.5,7.778,AMETISTA
ALUNO-358,2022,2,7.5,5.0,0.0,13.0,6.5,5.412,1,0.0,7.5,7.556,QUARTZO
ALUNO-359,2022,2,9.0,5.0,4.6,12.0,7.0,6.606,0,0.0,7.5,7.5,ÁGATA
ALUNO-360,2022,2,9.5,5.0,5.2,12.0,8.5,7.075,0,0.0,7.5,7.5,AMETISTA
ALUNO-361,2022,2,7.9,5.0,5.0,13.0,9.2,6.731,1,0.0,6.3,6.778,ÁGATA
ALUNO-362,2022,2,8.5,5.0,7.9,12.0,7.9,7.413,0,0.0,7.5,7.5,AMETISTA
ALUNO-363,2022,2,10.0,5.0,2.0,12.0,10.0,6.644,1,0.0,6.9,7.056,ÁGATA
ALUNO-364,2022,2,9.5,10.0,8.8,11.0,10.0,8.75,0,0.0,7.5,8.167,TOPÁZIO
ALUNO-365,2022,2,8.0,10.0,7.8,10.0,10.0,8.063,1,0.0,5.0,7.833,TOPÁZIO
ALUNO-366,2022,2,9.5,5.0,5.5,12.0,9.4,7.181,1,0.0,7.5,6.833,AMETISTA
ALUNO-367,2022,2,8.5,5.0,6.7,12.0,7.4,6.95,0,0.0,6.3,7.5,ÁGATA
ALUNO-368,2022,2,8.0,5.0,7.3,13.0,7.9,6.969,0,0.0,5.0,7.5,ÁGATA
ALUNO-369,2022,2,9.0,10.0,4.8,11.0,6.9,6.973,1,0.0,7.5,6.889,ÁGATA
ALUNO-370,2022,2,8.5,5.0,7.2,12.0,8.2,7.066,0,0.0,5.0,7.611,AMETISTA
ALUNO-371,2022,2,9.5,10.0,8.4,10.0,8.0,8.112,1,0.0,6.9,7.667,TOPÁZIO
ALUNO-372,2022,2,8.5,10.0,7.8,10.0,5.5,7.304,0,0.0,6.9,7.389,AMETISTA
ALUNO-373,2022,2,6.4,10.0,7.3,11.0,9.5,7.503,1,0.0,5.0,6.944,AMETISTA
ALUNO-374,2022,2,9.0,5.0,6.9,12.0,9.8,7.747,0,0.0,7.5,7.944,AMETISTA
ALUNO-375,2022,2,9.0,10.0,5.4,11.0,9.5,7.831,0,0.0,7.5,7.667,AMETISTA
ALUNO-376,2022,2,9.0,5.0,4.3,12.0,9.0,6.957,0,0.0,7.5,7.5,ÁGATA
ALUNO-377,2022,2,9.0,5.0,6.2,12.0,7.7,6.743,0,0.0,5.6,6.833,ÁGATA
ALUNO-378,2022,2,9.0,5.0,8.1,12.0,6.8,7.203,0,0.0,5.6,7.889,AMETISTA
ALUNO-379,2022,2,8.5,5.0,5.0,13.0,8.1,6.722,1,0.0,7.5,6.778,ÁGATA
ALUNO-380,2022,2,7.9,5.0,2.5,13.0,4.4,4.556,0,0.0,5.0,4.833,QUARTZO
ALUNO-381,2022,2,9.0,5.0,3.3,13.0,8.3,6.454,0,0.0,6.9,6.944,ÁGATA
ALUNO-382,2022,2,9.0,5.0,5.4,14.0,7.7,6.777,0,0.0,6.3,7.333,ÁGATA
ALUNO-383,2022,2,9.0,10.0,8.1,11.0,9.6,8.4,0,0.0,7.5,7.778,TOPÁZIO
ALUNO-384,2022,2,9.0,5.0,8.1,12.0,8.4,7.558,0,0.0,6.3,8.0,AMETISTA
ALUNO-385,2022,2,7.4,5.0,4.9,12.0,7.5,6.083,1,0.0,5.0,6.5,ÁGATA
ALUNO-386,2022,2,10.0,5.0,4.0,13.0,5.9,6.104,0,0.0,5.6,7.222,ÁGATA
ALUNO-387,2022,2,7.0,5.0,3.7,13.0,8.2,6.323,0,0.0,7.5,6.833,ÁGATA
ALUNO-388,2022,2,7.9,5.0,4.5,14.0,8.5,6.654,0,0.0,5.6,7.722,ÁGATA
ALUNO-389,2022,2,8.0,10.0,3.5,11.0,8.9,7.184,0,0.0,7.5,7.556,AMETISTA
ALUNO-390,2022,2,7.4,5.0,4.7,12.0,8.8,6.776,1,0.0,6.3,7.722,ÁGATA
ALUNO-391,2022,2,10.0,5.0,5.1,12.0,8.1,7.117,1,0.0,7.5,8.056,AMETISTA
ALUNO-392,2022,2,9.5,5.0,4.8,14.0,8.8,6.418,1,0.0,5.6,6.778,ÁGATA
ALUNO-393,2022,2,10.0,2.5,4.6,16.0,5.4,5.518,0,0.0,5.0,6.778,QUARTZO
ALUNO-394,2022,2,9.5,10.0,5.9,11.0,8.6,7.897,1,0.0,7.5,8.444,AMETISTA
ALUNO-395,2022,2,9.0,10.0,4.9,11.0,8.9,7.683,0,0.0,7.5,8.333,AMETISTA
ALUNO-396,2022,2,9.0,5.0,5.6,12.0,8.0,6.556,1,0.0,6.3,6.556,ÁGATA
ALUNO-397,2022,2,9.0,5.0,2.8,14.0,5.7,5.852,0,0.0,6.9,7.167,QUARTZO
ALUNO-398,2022,2,9.0,10.0,5.5,10.0,9.3,7.742,1,0.0,7.5,7.5,AMETISTA
ALUNO-399,2022,2,6.8,5.0,4.3,12.0,9.3,6.58,1,0.0,5.6,7.5,ÁGATA
ALUNO-400,2022,2,9.0,5.0,1.7,14.0,8.5,6.042,0,0.0,5.0,7.444,ÁGATA
ALUNO-401,2022,2,6.9,5.0,4.3,12.0,9.6,6.645,0,0.0,7.5,6.722,ÁGATA
ALUNO-402,2022,2,9.0,5.0,3.0,12.0,3.7,5.261,0,0.0,5.0,7.222,QUARTZO
ALUNO-403,2022,2,9.5,5.0,6.3,12.0,9.3,7.455,0,0.0,7.5,7.5,AMETISTA
ALUNO-404,2022,2,9.0,5.0,5.3,12.0,7.3,6.658,0,0.0,7.5,6.944,ÁGATA
ALUNO-405,2022,2,9.5,5.0,3.3,13.0,6.2,5.661,0,0.0,5.0,6.0,QUARTZO
ALUNO-406,2022,2,9.5,5.0,6.6,13.0,9.5,7.496,0,0.0,7.5,7.333,AMETISTA
ALUNO-407,2022,2,8.5,5.0,6.0,13.0,9.3,7.195,1,0.0,7.5,7.056,AMETISTA
ALUNO-408,2022,2,8.0,5.0,3.3,12.0,9.7,6.725,1,0.0,7.5,7.333,ÁGATA
ALUNO-409,2022,2,7.9,10.0,7.8,11.0,9.7,8.15,1,0.0,7.5,7.5,TOPÁZIO
ALUNO-410,2022,2,7.4,5.0,2.0,14.0,6.5,5.675,0,0.0,6.3,7.444,QUARTZO
ALUNO-411,2022,2,6.4,5.0,7.1,12.0,8.6,7.232,0,0.0,7.5,7.833,AMETISTA
ALUNO-412,2022,2,8.5,5.0,7.3,12.0,9.0,7.556,0,0.0,7.5,7.778,AMETISTA
ALUNO-413,2022,2,6.4,5.0,4.7,12.0,8.7,6.408,1,0.0,5.6,7.056,ÁGATA
ALUNO-414,2022,2,8.0,5.0,5.9,12.0,9.3,7.284,0,0.0,7.5,7.667,AMETISTA
ALUNO-415,2022,2,8.0,10.0,6.2,11.0,8.3,7.695,0,0.0,7.5,8.056,AMETISTA
ALUNO-416,2022,2,9.5,5.0,7.2,12.0,9.3,7.913,0,0.0,8.8,8.222,AMETISTA
ALUNO-417,2022,2,10.0,5.0,8.0,13.0,10.0,8.428,1,0.0,7.5,9.556,TOPÁZIO
ALUNO-418,2022,2,8.0,10.0,7.5,10.0,9.4,8.175,0,0.0,7.5,8.222,TOPÁZIO
ALUNO-419,2022,2,7.5,5.0,6.9,12.0,9.2,7.359,0,0.0,5.6,8.389,AMETISTA
ALUNO-420,2022,2,9.5,10.0,4.5,11.0,9.0,7.461,0,0.0,5.6,8.0,AMETISTA
ALUNO-421,2022,2,8.5,10.0,8.8,11.0,9.3,8.717,0,0.0,7.5,9.111,TOPÁZIO
ALUNO-422,2022,2,8.5,5.0,2.5,12.0,10.0,6.746,1,0.0,7.5,7.5,ÁGATA
ALUNO-423,2022,2,8.4,5.0,2.3,12.0,9.6,6.647,1,0.0,7.5,7.667,ÁGATA
ALUNO-424,2022,2,9.0,5.0,7.5,12.0,10.0,7.94,1,0.0,7.5,8.222,AMETISTA
ALUNO-425,2022,2,9.0,5.0,9.0,12.0,10.0,8.117,1,0.0,7.5,7.5,TOPÁZIO
ALUNO-426,2022,2,9.0,5.0,4.6,14.0,6.5,6.35,1,0.0,7.5,7.111,ÁGATA
ALUNO-427,2022,2,8.0,5.0,2.5,13.0,8.5,6.245,1,0.0,7.5,6.778,ÁGATA
ALUNO-428,2022,2,6.8,5.0,9.5,13.0,8.7,7.683,1,0.0,7.5,7.111,AMETISTA
ALUNO-429,2022,2,10.0,5.0,2.7,13.0,5.3,5.811,0,0.0,7.5,6.611,QUARTZO
ALUNO-430,2022,2,9.5,5.0,8.5,13.0,8.6,7.585,1,0.0,7.5,6.611,AMETISTA
ALUNO-431,2022,2,9.0,10.0,4.5,11.0,8.1,7.175,1,0.0,7.5,6.778,AMETISTA
ALUNO-432,2022,2,10.0,5.0,5.1,14.0,6.8,6.34,0,0.0,5.0,6.611,ÁGATA
ALUNO-433,2022,2,8.5,5.0,2.6,12.0,7.3,5.557,1,0.0,5.0,5.778,QUARTZO
ALUNO-434,2022,2,9.0,10.0,5.7,11.0,8.1,7.403,1,0.0,7.5,6.778,AMETISTA
ALUNO-435,2022,2,7.9,10.0,4.7,10.0,6.2,6.599,1,0.0,7.5,6.444,ÁGATA
ALUNO-436,2022,2,9.5,10.0,2.0,11.0,8.1,6.687,1,0.0,7.5,6.611,ÁGATA
ALUNO-437,2022,2,8.5,5.0,5.8,13.0,8.3,6.875,1,0.0,7.5,6.611,ÁGATA
ALUNO-438,2022,2,8.0,10.0,7.3,10.0,8.7,7.764,1,0.0,7.5,6.889,AMETISTA
ALUNO-439,2022,2,9.0,5.0,2.3,12.0,4.9,5.519,1,0.0,7.5,6.5,QUARTZO
ALUNO-440,2022,2,9.5,10.0,5.5,11.0,9.0,7.329,1,0.0,6.9,5.833,AMETISTA
ALUNO-441,2022,2,9.0,10.0,8.0,11.0,7.9,8.188,0,0.0,7.5,8.333,TOPÁZIO
ALUNO-442,2022,2,10.0,10.0,7.5,11.0,8.2,8.226,1,0.0,7.5,8.222,TOPÁZIO
ALUNO-443,2022,2,9.0,5.0,5.6,13.0,9.1,7.482,0,0.0,7.5,8.5,AMETISTA
ALUNO-444,2022,2,9.0,10.0,3.1,11.0,7.2,6.665,0,0.0,5.0,7.778,ÁGATA
ALUNO-445,2022,2,9.0,5.0,3.8,12.0,9.4,6.924,1,0.0,7.5,7.5,ÁGATA
ALUNO-446,2022,2,9.5,5.0,6.9,13.0,8.9,7.367,0,0.0,5.0,7.889,AMETISTA
ALUNO-447,2022,2,0.0,10.0,3.5,10.0,7.0,5.607,1,0.0,7.5,5.556,QUARTZO
ALUNO-448,2022,2,9.0,10.0,5.5,11.0,9.7,7.972,1,0.0,7.5,8.111,AMETISTA
ALUNO-449,2022,2,0.0,5.0,7.0,12.0,6.0,6.143,1,0.0,7.5,8.111,ÁGATA
ALUNO-450,2022,2,10.0,5.0,7.5,13.0,9.1,7.843,0,0.0,7.5,8.111,AMETISTA
ALUNO-451,2022,2,9.0,5.0,6.1,13.0,6.0,6.434,0,0.0,6.3,6.889,ÁGATA
ALUNO-452,2022,2,9.0,5.0,4.8,13.0,5.6,6.287,0,0.0,7.5,7.167,ÁGATA
ALUNO-453,2022,2,9.0,5.0,8.8,13.0,8.7,7.845,1,0.0,7.5,7.778,AMETISTA
ALUNO-454,2022,2,9.5,5.0,2.3,14.0,8.6,5.561,0,0.0,5.0,5.444,QUARTZO
ALUNO-455,2022,2,7.0,5.0,6.3,12.0,7.9,6.876,1,0.0,7.5,7.278,ÁGATA
ALUNO-456,2022,2,6.4,5.0,7.3,12.0,8.2,7.193,1,0.0,6.3,8.389,AMETISTA
ALUNO-457,2022,2,8.0,5.0,8.5,12.0,8.8,7.68,1,0.0,7.5,7.667,AMETISTA
ALUNO-458,2022,2,8.0,5.0,5.6,13.0,7.7,6.512,0,0.0,7.5,5.833,ÁGATA
ALUNO-459,2022,2,7.0,5.0,7.3,12.0,9.1,7.28,0,0.0,8.1,7.222,AMETISTA
ALUNO-460,2022,2,6.8,5.0,3.3,12.0,8.1,5.711,1,0.0,7.5,5.056,QUARTZO
ALUNO-461,2022,2,0.0,5.0,3.8,12.0,6.7,5.451,0,0.0,7.5,7.222,QUARTZO
ALUNO-462,2022,2,10.0,5.0,3.6,14.0,8.5,6.626,1,0.0,7.5,6.778,ÁGATA
ALUNO-463,2022,2,10.0,5.0,2.5,12.0,7.8,6.41,0,0.0,7.5,7.389,ÁGATA
ALUNO-464,2022,2,7.5,5.0,4.8,13.0,8.0,6.745,1,0.0,7.5,7.722,ÁGATA
ALUNO-465,2022,2,8.0,10.0,7.8,11.0,7.9,8.012,0,0.0,7.5,8.444,AMETISTA
ALUNO-466,2022,2,8.5,5.0,3.3,13.0,9.7,6.826,1,0.0,7.5,7.556,ÁGATA
ALUNO-467,2022,2,5.8,5.0,5.5,13.0,8.4,6.38,1,0.0,5.0,7.111,ÁGATA
ALUNO-468,2022,2,9.5,5.0,4.1,13.0,6.7,6.313,1,0.0,7.5,6.722,ÁGATA
ALUNO-469,2022,2,9.0,10.0,5.7,11.0,9.6,7.624,1,0.0,5.0,7.833,AMETISTA
ALUNO-470,2022,2,8.0,5.0,6.3,13.0,9.7,7.378,0,0.0,7.5,7.5,AMETISTA
ALUNO-471,2022,2,3.5,5.0,6.3,13.0,8.5,6.535,0,0.0,5.0,8.056,ÁGATA
ALUNO-472,2022,2,9.0,5.0,2.0,12.0,7.0,5.93,1,0.0,7.5,7.056,QUARTZO
ALUNO-473,2022,2,8.0,5.0,4.3,12.0,6.1,5.915,0,0.0,7.5,5.889,QUARTZO
ALUNO-474,2022,2,9.5,5.0,3.0,13.0,9.1,6.446,0,0.0,7.5,6.0,ÁGATA
ALUNO-475,2022,2,8.5,5.0,5.8,12.0,9.2,7.199,1,0.0,7.5,7.667,AMETISTA
ALUNO-476,2022,2,9.0,5.0,5.5,12.0,9.3,6.931,0,0.0,4.4,7.556,ÁGATA
