NOME,FASE_2023,TURMA_2023,INSTITUICAO_ENSINO_ALUNO_2023,PEDRA_2023,INDE_2023,IAA_2023,IEG_2023,IPS_2023,IDA_2023,IPP_2023,PONTO_VIRADA_2023,IPV_2023,IAN_2023,NIVEL_IDEAL_2023,DEFASAGEM_2023
Aluno-861,ALFA,ALFA A - G0/G1,Pública,Topázio,"9,31095","9,5","10,0","8,13","9,6","8,44",,"8,92",10,ALFA (1° e 2° ano),0
Aluno-862,ALFA,ALFA A - G0/G1,Pública,Topázio,"8,2212","8,5","9,1","8,14","8,9","7,50",,"8,59",5,Fase 1 (3° e 4° ano),-1
Aluno-863,ALFA,ALFA A - G0/G1,Pública,Quartzo,"5,92975","0,0","7,6","3,14","6,3","5,94",,"6,26",10,ALFA (1° e 2° ano),0
Aluno-864,ALFA,ALFA A - G0/G1,Pública,Ametista,"7,034","0,0","7,6","8,14","6,3","7,50",,"8,50",10,ALFA (1° e 2° ano),0
Aluno-865,ALFA,ALFA A - G0/G1,Pública,Topázio,"8,1552","8,5","8,7","7,52","7,4","7,50",,"7,92",10,ALFA (1° e 2° ano),0
Aluno-866,ALFA,ALFA A - G0/G1,Pública,Ametista,"7,679","0,0","8,3","8,76","8,6","7,50",,"8,42",10,ALFA (1° e 2° ano),0
Aluno-867,ALFA,ALFA A - G0/G1,Pública,Topázio,"8,6992","9,0","8,6","8,76","8,9","7,50",,"8,42",10,ALFA (1° e 2° ano),0
Aluno-868,ALFA,ALFA A - G0/G1,Pública,Topázio,"8,63895","10,0","9,5","8,76","7,1","7,19",,"8,67",10,ALFA (1° e 2° ano),0
Aluno-869,ALFA,ALFA A - G0/G1,Pública,Topázio,"9,2587","9,0","10,0","8,76","9,6","8,13",,"8,75",10,ALFA (1° e 2° ano),0
Aluno-870,ALFA,ALFA A - G0/G1,Pública,Quartzo,"4,909","0,0","8,5","8,76","1,5","5,00",,"5,17",5,Fase 1 (3° e 4° ano),-1
Aluno-871,ALFA,ALFA B - G2/G3,Pública,Agata,"6,8617","9,0","9,5","3,76","6,9","4,38",,"6,84",5,Fase 1 (3° e 4° ano),-1
Aluno-872,ALFA,ALFA B - G2/G3,Pública,Quartzo,"5,267","0,0","6,7","2,52","4,3","6,25",,"8,50",5,Fase 2 (5° e 6° ano),-2
Aluno-873,ALFA,ALFA B - G2/G3,Pública,Ametista,"7,8012","8,5","9,7","7,52","7,0","6,25",,"8,67",5,Fase 2 (5° e 6° ano),-2
Aluno-874,ALFA,ALFA B - G2/G3,Pública,Quartzo,"5,811","0,0","8,2","7,52","4,8","6,25",,"6,67",5,Fase 1 (3° e 4° ano),-1
Aluno-875,ALFA,ALFA B - G2/G3,Pública,Topázio,"8,2712","9,5","9,5","7,52","7,3","7,50",,"9,85",5,Fase 1 (3° e 4° ano),-1
Aluno-876,ALFA,ALFA B - G2/G3,Pública,Topázio,"8,6492","10,0","9,4","7,52","7,5","7,50",,"8,84",10,ALFA (1° e 2° ano),0
Aluno-877,ALFA,ALFA B - G2/G3,Pública,Ametista,"7,4722","9,5","9,5","7,52","6,9","5,00",,"7,50",5,Fase 1 (3° e 4° ano),-1
Aluno-878,ALFA,ALFA B - G2/G3,Pública,Agata,"6,24","0,0","9,5","2,52","8,1","5,00",,"7,34",5,Fase 2 (5° e 6° ano),-2
Aluno-879,ALFA,ALFA B - G2/G3,Pública,Agata,"6,8225","0,0","9,8","2,52","8,2","6,88",,"8,92",5,Fase 1 (3° e 4° ano),-1
Aluno-880,ALFA,ALFA B - G2/G3,Pública,Agata,"6,724","0,0","9,4","2,52","6,3","6,25",,"8,59",10,ALFA (1° e 2° ano),0
Aluno-881,ALFA,ALFA B - G2/G3,Pública,Ametista,"7,7322","10,0","8,9","7,52","7,3","5,00",,"6,25",10,ALFA (1° e 2° ano),0
Aluno-882,ALFA,ALFA C - G0/G1,Pública,Agata,"6,0092","9,0","8,6","2,52","4,7","3,75",,"4,16",10,ALFA (1° e 2° ano),0
Aluno-883,ALFA,ALFA C - G0/G1,Pública,Topázio,"8,5082","9,5","9,7","6,89","8,4","6,25",,"8,17",10,ALFA (1° e 2° ano),0
Aluno-884,ALFA,ALFA C - G0/G1,Pública,Topázio,"8,4587","9,0","9,7","4,39","8,8","6,88",,"8,66",10,ALFA (1° e 2° ano),0
Aluno-885,ALFA,ALFA C - G0/G1,Pública,Topázio,"8,8252","9,0","9,8","7,52","8,7","7,50",,"8,67",10,ALFA (1° e 2° ano),0
Aluno-886,ALFA,ALFA C - G0/G1,Pública,Topázio,"8,6422","8,5","9,4","7,52","8,1","7,50",,"9,00",10,ALFA (1° e 2° ano),0
Aluno-887,ALFA,ALFA C - G0/G1,Pública,Topázio,"8,6718","8,9","8,9","7,52","8,4","7,50",,"9,09",10,ALFA (1° e 2° ano),0
Aluno-888,ALFA,ALFA C - G0/G1,Pública,Topázio,"8,9182","9,0","10,0","7,52","8,8","7,50",,"8,83",10,ALFA (1° e 2° ano),0
Aluno-889,ALFA,ALFA C - G0/G1,Pública,Topázio,"8,8092","8,5","9,5","6,89","9,1","7,50",,"9,00",10,ALFA (1° e 2° ano),0
Aluno-890,ALFA,ALFA C - G0/G1,Pública,Agata,"6,989","0,0","9,1","2,52","8,3","6,25",,"8,16",10,ALFA (1° e 2° ano),0
Aluno-891,ALFA,ALFA C - G0/G1,Pública,Ametista,"7,8882","9,5","9,5","6,89","7,5","7,50",,"8,00",5,Fase 1 (3° e 4° ano),-1
Aluno-684,ALFA,ALFA D - G2/G3,Privada,Ametista,"7,4277","9,0","8,1","7,52","6,5","6,88",,"5,84",10,ALFA (1° e 2° ano),0
Aluno-892,ALFA,ALFA D - G2/G3,Pública,Topázio,"8,8112","8,0","9,6","6,89","8,3","7,50",,"10,01",10,ALFA (1° e 2° ano),0
Aluno-857,ALFA,ALFA D - G2/G3,Pública,Topázio,"8,1442","8,5","9,0","7,52","8,5","7,50",,"9,01",5,Fase 1 (3° e 4° ano),-1
Aluno-893,ALFA,ALFA D - G2/G3,Pública,Topázio,"8,8042","9,5","10,0","7,52","9,3","7,50",,"10,01",5,Fase 1 (3° e 4° ano),-1
Aluno-894,ALFA,ALFA D - G2/G3,Pública,Topázio,"8,8142","9,5","9,9","7,52","9,4","7,50",,"10,01",5,Fase 1 (3° e 4° ano),-1
Aluno-690,ALFA,ALFA D - G2/G3,Pública,Topázio,"8,6112","9,0","9,8","6,89","9,1","7,50",,"10,01",5,Fase 2 (5° e 6° ano),-2
Aluno-895,ALFA,ALFA D - G2/G3,Pública,Topázio,"8,5397","9,5","9,5","7,52","6,8","6,88",,"9,50",10,ALFA (1° e 2° ano),0
Aluno-896,ALFA,ALFA D - G2/G3,Pública,Topázio,"9,0912","9,5","10,0","6,89","8,5","7,50",,"10,01",10,ALFA (1° e 2° ano),0
Aluno-693,ALFA,ALFA D - G2/G3,Pública,Topázio,"9,0112","10,0","9,4","6,89","8,5","7,50",,"10,01",10,ALFA (1° e 2° ano),0
Aluno-675,ALFA,ALFA D - G2/G3,Pública,Topázio,"8,3577","10,0","8,0","7,52","8,3","6,88",,"8,34",10,ALFA (1° e 2° ano),0
Aluno-850,ALFA,ALFA D - G2/G3,Pública,Agata,"6,06525","0,0","7,9","6,26","7,3","6,56",,"6,27",5,Fase 1 (3° e 4° ano),-1
Aluno-897,ALFA,ALFA D - G2/G3,Pública,Quartzo,"5,48225","0,0","8,1","7,52","6,5","6,56",,"3,32",5,Fase 1 (3° e 4° ano),-1
Aluno-842,ALFA,ALFA E - G2/G3,Pública,Ametista,"7,2117","9,0","8,5","3,77","7,9","5,63",,"8,01",5,Fase 1 (3° e 4° ano),-1
Aluno-898,ALFA,ALFA E - G2/G3,Pública,Topázio,"8,4217","9,0","9,8","3,77","9,4","8,13",,"10,01",5,Fase 1 (3° e 4° ano),-1
Aluno-899,ALFA,ALFA E - G2/G3,Pública,Topázio,"8,8452","10,0","9,8","3,77","9,5","7,50",,"9,34",10,ALFA (1° e 2° ano),0
Aluno-900,ALFA,ALFA E - G2/G3,Pública,Topázio,"8,8947","9,0","9,8","9,38","7,8","8,13",,"8,67",10,ALFA (1° e 2° ano),0
Aluno-846,ALFA,ALFA E - G2/G3,Pública,Ametista,"7,4637","9,5","8,2","3,77","6,0","5,63",,"8,67",10,ALFA (1° e 2° ano),0
Aluno-901,ALFA,ALFA E - G2/G3,Pública,Ametista,"7,3112","8,5","8,7","3,77","7,5","6,25",,"8,60",5,Fase 2 (5° e 6° ano),-2
Aluno-743,ALFA,ALFA E - G2/G3,Pública,Agata,"6,659","0,0","9,1","3,77","7,1","7,50",,"9,01",5,Fase 2 (5° e 6° ano),-2
Aluno-681,ALFA,ALFA E - G2/G3,Pública,Agata,"6,2955","0,0","7,8","3,77","8,3","5,63",,"8,18",5,Fase 2 (5° e 6° ano),-2
Aluno-902,ALFA,ALFA E - G2/G3,Pública,Quartzo,"5,97345","10,0","9,3","2,52","3,9","5,31",,"6,50","2,5",Fase 3 (7° e 8° ano),-3
Aluno-903,ALFA,ALFA E - G2/G3,Pública,Topázio,"8,5242","10,0","9,6","5,02","7,8","7,50",,"9,01",10,ALFA (1° e 2° ano),0
Aluno-851,ALFA,ALFA E - G2/G3,Pública,Agata,"6,1683","8,4","7,5","2,52","6,6","5,63",,"6,01",5,Fase 1 (3° e 4° ano),-1
Aluno-847,ALFA,ALFA E - G2/G3,Pública,Agata,"6,5418","7,9","9,1","2,52","7,6","5,00",,"5,84",5,Fase 2 (5° e 6° ano),-2
Aluno-904,ALFA,ALFA F - G0/G1,Pública,Topázio,"8,140783333","9,0","9,3","7,52","6,4","7,81",,"7,84",10,ALFA (1° e 2° ano),0
Aluno-858,ALFA,ALFA F - G0/G1,Pública,Ametista,"7,248833333","0,0","8,1","3,77","9,3","8,13",,"7,95",10,ALFA (1° e 2° ano),0
Aluno-905,ALFA,ALFA F - G0/G1,Pública,Ametista,"7,831033333","9,5","9,4","7,52","8,3","6,88",,"7,06",5,Fase 1 (3° e 4° ano),-1
Aluno-702,ALFA,ALFA F - G0/G1,Pública,Topázio,"8,239866667","10,0","10,0","5,63","9,3","7,50",,"7,83",5,Fase 1 (3° e 4° ano),-1
Aluno-725,ALFA,ALFA F - G0/G1,Pública,Topázio,"8,117366667","9,5","9,0","7,52","8,4","8,13",,"8,11",5,Fase 1 (3° e 4° ano),-1
Aluno-906,ALFA,ALFA F - G0/G1,Pública,Topázio,"8,1922","7,5","9,2","7,52","8,6","7,50",,"6,95",10,ALFA (1° e 2° ano),0
Aluno-907,ALFA,ALFA F - G0/G1,Privada,Topázio,"8,962033333","9,5","9,6","7,52","9,3","8,13",,"8,34",10,ALFA (1° e 2° ano),0
Aluno-908,ALFA,ALFA F - G0/G1,Pública,Topázio,"8,479366667","9,0","9,0","7,52","7,9","8,13",,"8,22",10,ALFA (1° e 2° ano),0
Aluno-909,ALFA,ALFA F - G0/G1,Pública,Topázio,"8,486033333","10,0","9,9","7,52","9,2","8,13",,"8,06",5,Fase 2 (5° e 6° ano),-2
Aluno-708,ALFA,ALFA F - G0/G1,Pública,Ametista,"7,5105","0,0","9,8","7,52","9,2","8,13",,"8,28",5,Fase 1 (3° e 4° ano),-1
Aluno-910,ALFA,ALFA F - G0/G1,Pública,Ametista,"7,801","0,0","8,8","7,52","8,9","8,75",,"8,17",10,ALFA (1° e 2° ano),0
Aluno-671,ALFA,ALFA G - G2/G3,Pública,Agata,"6,5143","7,9","8,3","3,14","7,8","5,63",,"5,68",5,Fase 2 (5° e 6° ano),-2
Aluno-836,ALFA,ALFA G - G2/G3,Pública,Ametista,"7,6417","9,5","9,6","6,27","6,7","6,88",,"8,09",5,Fase 2 (5° e 6° ano),-2
Aluno-911,ALFA,ALFA G - G2/G3,Pública,Quartzo,"5,59545","9,0","6,7","2,52","3,4","5,31",,"7,01",5,Fase 2 (5° e 6° ano),-2
Aluno-860,ALFA,ALFA G - G2/G3,Pública,Topázio,"8,2372","7,0","9,8","6,89","7,4","7,50",,"8,34",10,ALFA (1° e 2° ano),0
Aluno-727,ALFA,ALFA G - G2/G3,Pública,Ametista,"7,6802","9,5","8,8","2,52","8,0","7,50",,"9,34",5,Fase 1 (3° e 4° ano),-1
Aluno-739,ALFA,ALFA G - G2/G3,Pública,Ametista,"7,5972","9,0","8,3","7,52","7,6","6,25",,"8,25",5,Fase 1 (3° e 4° ano),-1
Aluno-740,ALFA,ALFA G - G2/G3,Privada,Ametista,"7,2845","0,0","8,7","7,52","9,1","6,88",,"8,93",5,Fase 2 (5° e 6° ano),-2
Aluno-912,ALFA,ALFA G - G2/G3,Pública,Ametista,"7,0797","7,0","9,4","7,52","6,3","5,63",,"7,18",5,Fase 1 (3° e 4° ano),-1
Aluno-706,ALFA,ALFA G - G2/G3,Pública,Ametista,"7,1527","9,0","7,8","4,39","7,3","6,88",,"8,08",5,Fase 2 (5° e 6° ano),-2
Aluno-840,ALFA,ALFA G - G2/G3,Pública,Ametista,"7,7862","9,5","9,0","4,38","8,2","7,50",,"8,59",5,Fase 1 (3° e 4° ano),-1
Aluno-841,ALFA,ALFA G - G2/G3,Pública,Agata,"6,78","0,0","7,2","7,52","6,9","7,50",,"9,84",5,Fase 2 (5° e 6° ano),-2
Aluno-709,ALFA,ALFA G - G2/G3,Pública,Agata,"6,6927","10,0","7,9","7,52","4,9","5,63",,"6,59",5,Fase 2 (5° e 6° ano),-2
Aluno-913,ALFA,ALFA H - G0/G1,Pública,Ametista,"7,7432","8,0","8,5","6,89","7,9","6,25",,"9,25",5,Fase 2 (5° e 6° ano),-2
Aluno-726,ALFA,ALFA H - G0/G1,Pública,Ametista,"7,3687","10,0","6,1","7,52","6,0","5,63",,"8,17",10,ALFA (1° e 2° ano),0
Aluno-914,ALFA,ALFA H - G0/G1,Pública,Topázio,"8,6912","10,0","9,2","7,52","8,7","6,25",,"8,67",10,ALFA (1° e 2° ano),0
Aluno-915,ALFA,ALFA H - G0/G1,Pública,Topázio,"8,5962","10,0","8,4","7,52","8,4","7,50",,"8,67",10,ALFA (1° e 2° ano),0
Aluno-916,ALFA,ALFA H - G0/G1,Pública,Ametista,"7,3882","9,5","9,7","2,52","6,6","6,25",,"9,01",5,Fase 1 (3° e 4° ano),-1
Aluno-917,ALFA,ALFA H - G0/G1,Pública,Quartzo,"5,987","0,0","7,2","2,52","7,0","6,25",,"6,35",10,ALFA (1° e 2° ano),0
Aluno-918,ALFA,ALFA H - G0/G1,Pública,Ametista,"7,4967","10,0","8,7","2,52","7,7","5,63",,"7,01",10,ALFA (1° e 2° ano),0
Aluno-919,ALFA,ALFA H - G0/G1,Pública,Agata,"6,225","0,0","8,4","7,52","5,3","6,25",,"8,09",5,Fase 1 (3° e 4° ano),-1
Aluno-920,ALFA,ALFA H - G0/G1,Pública,Agata,"6,9647","9,0","6,3","7,52","6,1","5,63",,"6,35",10,ALFA (1° e 2° ano),0
Aluno-921,ALFA,ALFA I - G2/G3,Pública,Ametista,"7,7407","9,0","9,7","7,52","6,3","5,63",,"6,68",10,ALFA (1° e 2° ano),0
Aluno-922,ALFA,ALFA I - G2/G3,Pública,Topázio,"8,5262","8,5","9,7","3,14","8,4","7,50",,"10,01",10,ALFA (1° e 2° ano),0
Aluno-715,ALFA,ALFA I - G2/G3,Pública,Quartzo,"5,8915","0,0","9,5","3,14","5,4","5,63",,"7,68",5,Fase 2 (5° e 6° ano),-2
Aluno-822,ALFA,ALFA I - G2/G3,Pública,Agata,"6,4497","8,5","8,4","2,52","7,1","5,63",,"5,93",5,Fase 2 (5° e 6° ano),-2
Aluno-923,ALFA,ALFA I - G2/G3,Pública,Topázio,"8,8842","9,5","9,9","7,52","7,3","7,50",,"10,01",10,ALFA (1° e 2° ano),0
Aluno-742,ALFA,ALFA I - G2/G3,Pública,Ametista,"7,024","0,0","7,6","7,52","7,5","7,50",,"10,01",5,Fase 2 (5° e 6° ano),-2
Aluno-924,ALFA,ALFA I - G2/G3,Pública,Agata,"6,5207","9,0","5,6","7,52","5,0","5,63",,"5,93",10,ALFA (1° e 2° ano),0
Aluno-925,ALFA,ALFA I - G2/G3,Pública,Ametista,"7,1837","9,0","8,9","7,52","5,4","5,63",,"5,60",10,ALFA (1° e 2° ano),0
Aluno-853,ALFA,ALFA J - G2/G3,Pública,Ametista,"7,8402","10,0","9,5","3,77","7,4","6,25",,"9,84",5,Fase 1 (3° e 4° ano),-1
Aluno-854,ALFA,ALFA J - G2/G3,Pública,Agata,"6,6415","0,0","9,5","3,77","6,0","5,63",,"8,01",10,ALFA (1° e 2° ano),0
Aluno-700,ALFA,ALFA J - G2/G3,Pública,Topázio,"8,2852","9,5","9,7","7,52","7,8","6,25",,"9,84",5,Fase 1 (3° e 4° ano),-1
Aluno-701,ALFA,ALFA J - G2/G3,Pública,Ametista,"7,3982","9,5","9,9","3,77","7,2","6,25",,"7,68",5,Fase 2 (5° e 6° ano),-2
Aluno-856,ALFA,ALFA J - G2/G3,Pública,Ametista,"7,3355","0,0","9,6","7,52","7,3","5,63",,"8,26",10,ALFA (1° e 2° ano),0
Aluno-672,ALFA,ALFA J - G2/G3,Pública,Agata,"6,5623","7,9","9,5","2,52","6,4","5,63",,"6,43",5,Fase 2 (5° e 6° ano),-2
Aluno-859,ALFA,ALFA J - G2/G3,Pública,Topázio,"8,6042","8,0","9,2","7,52","7,3","7,50",,"10,01",10,ALFA (1° e 2° ano),0
Aluno-704,ALFA,ALFA J - G2/G3,Pública,Agata,"6,8297","10,0","9,9","3,14","6,1","5,63",,"6,27",5,Fase 2 (5° e 6° ano),-2
Aluno-741,ALFA,ALFA J - G2/G3,Pública,Agata,"6,2707","9,5","6,9","4,39","5,1","5,63",,"7,10",5,Fase 2 (5° e 6° ano),-2
Aluno-719,ALFA,ALFA J - G2/G3,Pública,Agata,"6,4137","9,5","5,3","7,52","5,9","5,63",,"7,10",5,Fase 2 (5° e 6° ano),-2
Aluno-926,ALFA,ALFA J - G2/G3,Pública,Ametista,"7,7792","9,0","10,0","3,77","6,8","7,50",,"9,51",5,Fase 1 (3° e 4° ano),-1
Aluno-927,ALFA,ALFA J - G2/G3,Pública,Ametista,"7,5982","9,0","9,7","3,77","6,4","7,50",,"9,26",5,Fase 1 (3° e 4° ano),-1
Aluno-928,ALFA,ALFA K - G0/G1,Pública,Topázio,"9,3712","8,5","10,0","7,52","9,8","8,75",,"9,67",10,ALFA (1° e 2° ano),0
Aluno-929,ALFA,ALFA K - G0/G1,Pública,Topázio,"9,1312","8,5","9,8","7,52","8,8","8,75",,"9,67",10,ALFA (1° e 2° ano),0
Aluno-930,ALFA,ALFA K - G0/G1,Pública,Topázio,"8,8872","9,0","8,8","7,52","9,0","8,75",,"9,00",10,ALFA (1° e 2° ano),0
Aluno-931,ALFA,ALFA K - G0/G1,Pública,Ametista,"7,3747","8,5","8,2","2,52","7,8","5,63",,"7,60",10,ALFA (1° e 2° ano),0
Aluno-932,ALFA,ALFA K - G0/G1,Pública,Topázio,"8,3847","9,5","7,9","7,52","7,5","8,13",,"9,00",10,ALFA (1° e 2° ano),0
Aluno-933,ALFA,ALFA K - G0/G1,Pública,Topázio,"8,6712","9,0","8,4","7,52","7,7","8,75",,"9,67",10,ALFA (1° e 2° ano),0
Aluno-934,ALFA,ALFA K - G0/G1,Pública,Topázio,"9,1737","9,0","9,6","7,52","8,7","9,38",,"9,67",10,ALFA (1° e 2° ano),0
Aluno-935,ALFA,ALFA K - G0/G1,Pública,Ametista,"7,9535","0,0","9,8","7,52","9,4","9,38",,"9,67",5,Fase 1 (3° e 4° ano),-1
Aluno-936,ALFA,ALFA K - G0/G1,Pública,Topázio,"8,5477","9,0","10,0","7,52","6,5","8,13",,"8,92",10,ALFA (1° e 2° ano),0
Aluno-937,ALFA,ALFA K - G0/G1,Pública,Topázio,"9,3237","9,5","9,6","7,52","9,2","9,38",,"9,67",10,ALFA (1° e 2° ano),0
Aluno-756,ALFA,ALFA K - G0/G1,Pública,Ametista,"7,0927","10,0","8,7","7,52","6,1","5,63",,"6,59",5,Fase 2 (5° e 6° ano),-2
Aluno-938,ALFA,ALFA K - G0/G1,Pública,Agata,"6,7372","8,5","8,4","7,52","4,2","6,25",,"7,50",5,Fase 1 (3° e 4° ano),-1
Aluno-939,ALFA,ALFA L - G2/G3,Pública,Ametista,"7,9742","9,0","10,0","7,52","5,4","7,50",,"10,01",5,Fase 2 (5° e 6° ano),-2
Aluno-789,ALFA,ALFA L - G2/G3,Pública,Ametista,"7,974","0,0","9,5","7,52","7,9","7,50",,"10,01",10,ALFA (1° e 2° ano),0
Aluno-792,ALFA,ALFA L - G2/G3,Pública,Ametista,"7,6267","9,0","7,7","7,52","7,2","6,88",,"9,09",5,Fase 2 (5° e 6° ano),-2
Aluno-940,ALFA,ALFA L - G2/G3,Pública,Agata,"6,6112","9,0","8,4","2,52","6,3","6,25",,"7,02",5,Fase 2 (5° e 6° ano),-2
Aluno-941,ALFA,ALFA L - G2/G3,Pública,Ametista,"7,6872","8,0","10,0","7,52","5,0","5,00",,"8,18",10,ALFA (1° e 2° ano),0
Aluno-942,ALFA,ALFA L - G2/G3,Pública,Agata,"6,8547","9,5","8,9","2,52","7,1","5,63",,"7,00",5,Fase 2 (5° e 6° ano),-2
Aluno-943,ALFA,ALFA L - G2/G3,Pública,Topázio,"8,9172","9,5","9,4","7,52","8,0","7,50",,"9,93",10,ALFA (1° e 2° ano),0
Aluno-782,ALFA,ALFA L - G2/G3,Pública,Ametista,"7,6812","8,5","9,8","2,52","7,5","7,50",,"9,35",5,Fase 1 (3° e 4° ano),-1
Aluno-768,ALFA,ALFA L - G2/G3,Pública,Topázio,"8,4042","10,0","9,1","7,52","7,9","7,50",,"10,01","5,00",Fase 2 (5° e 6° ano),-2
Aluno-794,ALFA,ALFA L - G2/G3,Pública,Ametista,"7,9842","9,0","9,2","7,52","6,2","7,50",,"10,01",5,Fase 1 (3° e 4° ano),-1
Aluno-795,ALFA,ALFA L - G2/G3,Pública,Topázio,"8,4642","9,0","9,6","7,52","8,2","7,50",,"10,01",5,Fase 1 (3° e 4° ano),-1
Aluno-944,ALFA,ALFA M - G0/G1,Pública,Ametista,"7,0687","9,0","7,6","7,52","7,5","5,63",,"6,67",5,Fase 1 (3° e 4° ano),-1
Aluno-945,ALFA,ALFA M - G0/G1,Pública,Topázio,"8,0777","8,5","9,2","7,52","7,9","6,88",,"6,84",10,ALFA (1° e 2° ano),0
Aluno-946,ALFA,ALFA M - G0/G1,Pública,Topázio,"8,5822","9,5","9,4","7,52","9,3","7,50",,"7,00",10,ALFA (1° e 2° ano),0
Aluno-754,ALFA,ALFA M - G0/G1,Pública,Agata,"6,0537","9,5","6,1","2,52","5,6","6,88",,"6,67",5,Fase 2 (5° e 6° ano),-2
Aluno-947,ALFA,ALFA M - G0/G1,Pública,Agata,"6,3457","9,0","7,9","7,52","3,3","4,38",,"5,08",10,ALFA (1° e 2° ano),0
Aluno-948,ALFA,ALFA M - G0/G1,Pública,Agata,"6,5277","9,0","7,6","7,52","0,0","6,88",,"8,34",10,ALFA (1° e 2° ano),0
Aluno-949,ALFA,ALFA M - G0/G1,Pública,Topázio,"8,0172","9,5","8,1","7,52","8,9","6,25",,"6,50",10,ALFA (1° e 2° ano),0
Aluno-950,ALFA,ALFA M - G0/G1,Pública,Topázio,"8,8862","9,0","10,0","7,52","9,3","7,50",,"8,17",10,ALFA (1° e 2° ano),0
Aluno-773,ALFA,ALFA M - G0/G1,Pública,Agata,"6,9287","10,0","7,5","2,52","7,9","5,63",,"7,67",5,Fase 1 (3° e 4° ano),-1
Aluno-951,ALFA,ALFA M - G0/G1,Pública,Topázio,"8,8902","9,5","9,7","7,52","8,4","7,50",,"9,09",10,ALFA (1° e 2° ano),0
Aluno-769,ALFA,ALFA N - G2/G3,Pública,Ametista,"7,85345","10,0","9,3","3,77","8,0","7,81",,"8,68",5,Fase 2 (5° e 6° ano),-2
Aluno-952,ALFA,ALFA N - G2/G3,Pública,Topázio,"8,37095","9,5","9,2","3,77","9,0","7,19",,"8,43",10,ALFA (1° e 2° ano),0
Aluno-826,ALFA,ALFA N - G2/G3,Pública,Ametista,"7,77645","10,0","10,0","3,77","7,3","7,81",,"8,34",5,Fase 1 (3° e 4° ano),-1
Aluno-953,ALFA,ALFA N - G2/G3,Pública,Ametista,"7,54005","7,4","8,8","3,14","8,3","6,56",,"7,09",10,ALFA (1° e 2° ano),0
Aluno-954,ALFA,ALFA N - G2/G3,Pública,Agata,"6,82375","0,0","8,3","3,14","7,7","7,19",,"8,01","10,00",ALFA (1° e 2° ano),0
Aluno-780,ALFA,ALFA N - G2/G3,Pública,Ametista,"7,7842","9,5","8,8","3,14","8,3","8,75",,"8,68",5,Fase 2 (5° e 6° ano),-2
Aluno-955,ALFA,ALFA N - G2/G3,Pública,Ametista,"7,1297","9,0","8,8","3,14","7,8","6,88",,"7,09",5,Fase 2 (5° e 6° ano),-2
Aluno-831,ALFA,ALFA N - G2/G3,Pública,Ametista,"7,71645","8,0","9,4","3,77","8,3","7,81",,"8,59",5,Fase 1 (3° e 4° ano),-1
Aluno-783,ALFA,ALFA N - G2/G3,Pública,Ametista,"7,2922","9,5","6,8","3,77","8,9","7,50",,"7,93",5,Fase 1 (3° e 4° ano),-1
Aluno-774,ALFA,ALFA N - G2/G3,Pública,Quartzo,"5,852","0,0","9,5","3,14","6,9","5,00",,"6,34",5,Fase 1 (3° e 4° ano),-1
Aluno-748,ALFA,ALFA O - G2/G3,Pública,Topázio,"8,7142","9,5","9,7","7,52","9,1","7,50",,"10,01",5,Fase 2 (5° e 6° ano),-2
Aluno-749,ALFA,ALFA O - G2/G3,Pública,Ametista,"7,7597","10,0","9,0","7,52","7,3","5,63",,"8,43",5,Fase 1 (3° e 4° ano),-1
Aluno-956,ALFA,ALFA O - G2/G3,Pública,Ametista,"7,7312","8,0","7,5","7,52","7,8","7,50",,"9,35",5,Fase 2 (5° e 6° ano),-2
Aluno-787,ALFA,ALFA O - G2/G3,Pública,Ametista,"7,5227","9,0","9,8","7,52","5,9","5,63",,"8,34",5,Fase 1 (3° e 4° ano),-1
Aluno-957,ALFA,ALFA O - G2/G3,Pública,Topázio,"9,1672","10,0","9,3","7,52","9,1","7,50",,"9,93",10,ALFA (1° e 2° ano),0
Aluno-753,ALFA,ALFA O - G2/G3,Pública,Topázio,"8,6672","9,0","9,9","7,52","9,0","7,50",,"9,93",5,Fase 1 (3° e 4° ano),-1
Aluno-958,ALFA,ALFA O - G2/G3,Pública,Topázio,"9,2902","10,0","9,8","7,52","9,3","7,50",,"9,84",10,ALFA (1° e 2° ano),0
Aluno-755,ALFA,ALFA O - G2/G3,Pública,Topázio,"8,7442","10,0","9,5","7,52","9,2","7,50",,"10,01",5,Fase 1 (3° e 4° ano),-1
Aluno-763,ALFA,ALFA O - G2/G3,Pública,Agata,"6,7215","0,0","9,2","3,14","7,9","6,88",,"9,00",5,Fase 2 (5° e 6° ano),-2
Aluno-757,ALFA,ALFA O - G2/G3,Pública,Topázio,"8,6742","9,0","9,6","7,52","9,3","7,50",,"10,01",5,Fase 2 (5° e 6° ano),-2
Aluno-959,ALFA,ALFA O - G2/G3,Pública,Topázio,"8,6677","10,0","9,6","7,52","7,7","6,88",,"8,84",10,ALFA (1° e 2° ano),0
Aluno-960,ALFA,ALFA O - G2/G3,Pública,Ametista,"7,0847","8,5","10,0","7,52","6,3","5,63",,"5,85",5,Fase 2 (5° e 6° ano),-2
Aluno-961,ALFA,ALFA O - G2/G3,Pública,Quartzo,"5,99625","0,0","8,7","2,52","6,2","5,31",,"8,67",5,Fase 1 (3° e 4° ano),-1
